Time,Current,Voltage,Temperature
259.000007629395,-20.084908,3.650095,26.117014
260.000015258789,-20.005156,3.6498444,25.956631
261.000007629395,-19.969523,3.650897,26.090288
262.000007629395,-20.042486,3.6507967,26.269793
263.000007629395,-20.042486,3.6513982,26.155209
264.000007629395,-19.974613,3.6520998,26.174307
265.000007629395,-20.067939,3.6530521,26.220131
266.000015258789,-20.06285,3.6535532,26.132298
267,-20.056061,3.6540544,26.044464
268.000007629395,-20.056061,3.654305,26.120829
269.000007629395,-20.049273,3.6548061,26.174307
270.000007629395,-20.045881,3.6549065,26.044464
271.000007629395,-19.9831,3.6557083,26.075005
272.000007629395,-20.032307,3.6562595,26.178122
273.000007629395,-20.040791,3.65641,26.243042
274.000007629395,-20.044184,3.6568611,26.155209
275.000015258789,-20.028914,3.6575627,26.178122
276.000007629395,-20.100178,3.658164,26.216316
277.000007629395,-19.998369,3.6579134,26.159023
278.000007629395,-20.001764,3.6588657,26.097918
279.000007629395,-19.978008,3.6593668,26.055908
280.000007629395,-20.047578,3.6596677,26.208687
281.000007629395,-19.986492,3.6599684,26.159023
282,-20.049273,3.660269,26.220131
283.000007629395,-19.974613,3.66067,26.181936
284.000007629395,-19.971221,3.6609707,26.227783
285.000007629395,-20.047578,3.6616724,26.097918
286.000007629395,-20.035701,3.6620734,26.178122
287.000007629395,-20.05776,3.6622236,25.96426
288.000007629395,-20.010246,3.6624742,25.933695
289.000007629395,-19.981402,3.6628251,26.078819
290.000015258789,-20.027217,3.6637273,26.029181
291,-19.972916,3.6633263,26.097918
292.000007629395,-20.013641,3.6638274,26.201033
293.000007629395,-20.010246,3.664479,26.212502
294.000007629395,-20.011943,3.6646795,26.193403
295.000007629395,-20.000066,3.6650302,25.990986
296.000007629395,-20.011943,3.6651306,26.139927
297.000007629395,-20.013641,3.6656818,26.128483
298.000007629395,-20.034004,3.6659825,26.002455
299.000015258789,-19.974613,3.6660326,26.075005
300.000007629395,-20.028914,3.6664336,26.166677
301.000007629395,-20.008551,3.6667843,26.052094
302.000007629395,-19.940678,3.6667843,26.109385
303.000007629395,-19.996674,3.6673858,26.273607
304.000007629395,-20.034004,3.6677868,25.99864
305.000007629395,-20.006854,3.6673858,26.06356
306,-20.000066,3.6682379,26.090288
